Restaurant Name,Category Name,Latitude,Longitude,Distance,Bike Station Lat,Bike Station Lon
Pearl Diver,Fish and Chips Shop,43.651566,-79.373809,759,43.658295,-79.372346
Hair of the Dog,Gay Bar,43.66299,-79.3796,774,43.658295,-79.372346
Kabul Express,Fast Food Restaurant,43.656818,-79.376468,388,43.658295,-79.372346
Five Guys Burgers & Fries,Restaurant,43.65711,-79.380956,696,43.658295,-79.372346
Chipotle Mexican Grill,Fast Food Restaurant,43.656829,-79.380958,706,43.658295,-79.372346
Booster Juice,Diner,43.65266,-79.378845,796,43.658295,-79.372346
Dineen Coffee Co,Café,43.651132,-79.379023,1008,43.658295,-79.372346
The Queen and Beaver Public House,Bar,43.65738,-79.38343,903,43.658295,-79.372346
Mr Jerk,American Restaurant,43.667208,-79.373303,1007,43.658295,-79.372346
Churchmouse & Firkin,Pub,43.66457,-79.380272,956,43.658295,-79.372346
Trattoria Mercatto,Restaurant,43.654458,-79.381142,814,43.658295,-79.372346
Leña Restaurante,South American Restaurant,43.651907,-79.379941,915,43.658295,-79.372346
Woody's,Gay Bar,43.664459,-79.380255,934,43.658295,-79.372346
Le Petit Dejeuner,Diner,43.650697,-79.370305,844,43.658295,-79.372346
JOEY Eaton Centre,New American Restaurant,43.655861,-79.381926,804,43.658295,-79.372346
Barberian's Steak House,Seafood Restaurant,43.657643,-79.382116,792,43.658295,-79.372346
The Blake House,Bar,43.66468,-79.377204,800,43.658295,-79.372346
Balzacs Coffee,Café,43.658008,-79.379415,553,43.658295,-79.372346
Lebanon Express,Falafel Restaurant,43.661025,-79.382701,905,43.658295,-79.372346
Paramount Fine Foods,Lebanese Restaurant,43.655035,-79.380158,731,43.658295,-79.372346
King Place,Arts and Entertainment,43.657983,-79.371229,114,43.658295,-79.372346
The 3 Brewers,Beer Bar,43.655472,-79.380321,720,43.658295,-79.372346
Jack Astor's,Restaurant,43.656641,-79.38046,689,43.658295,-79.372346
Bangkok Garden Restaurant,Thai Restaurant,43.657825,-79.382706,844,43.658295,-79.372346
W Burger Bar,Burger Joint,43.661409,-79.383604,962,43.658295,-79.372346
Score on King,Sports Bar,43.649867,-79.374007,955,43.658295,-79.372346
Fran's Restaurant,Diner,43.654436,-79.379128,705,43.658295,-79.372346
Imperial Pub,Beer Bar,43.656317,-79.378726,577,43.658295,-79.372346
Jet Fuel Coffee Shop Inc,Café,43.665277,-79.36818,842,43.658295,-79.372346
Thai on Yonge,Thai Restaurant,43.658493,-79.382017,776,43.658295,-79.372346
O'Grady's Restaurant,Bar,43.664491,-79.380587,964,43.658295,-79.372346
Bolet's Burrito,Burrito Restaurant,43.65008,-79.367963,1003,43.658295,-79.372346
Mast Coffee,Café,43.655187,-79.375741,454,43.658295,-79.372346
Yonge Street Warehouse,Bar,43.657507,-79.381673,741,43.658295,-79.372346
Tim Hortons,"Cafe, Coffee, and Tea House",43.659887,-79.365874,546,43.658295,-79.372346
Tim Hortons,"Cafe, Coffee, and Tea House",43.662231,-79.376908,569,43.658295,-79.372346
Wild Wing,Fast Food Restaurant,43.652634,-79.375335,685,43.658295,-79.372346
Tim Hortons,"Cafe, Coffee, and Tea House",43.651517,-79.379131,931,43.658295,-79.372346
Double Sushi Japanese Restaurant,Sushi Restaurant,43.68942,-79.295709,746,43.6940155,-79.2889842
Tim Hortons,"Cafe, Coffee, and Tea House",43.687359,-79.286075,790,43.6940155,-79.2889842
Tim Hortons,"Cafe, Coffee, and Tea House",43.689806,-79.288752,461,43.6940155,-79.2889842
Pizza Pizza,Pizzeria,43.689367,-79.295654,733,43.6940155,-79.2889842
Mr.Sub,Restaurant,43.691217,-79.289441,308,43.6940155,-79.2889842
Il Cucina,Italian Restaurant,43.69142,-79.288163,316,43.6940155,-79.2889842
Mr Tastys Drive in,Burger Joint,43.689853,-79.293578,610,43.6940155,-79.2889842
Church's Chicken,Fried Chicken Joint,43.690773,-79.288576,375,43.6940155,-79.2889842
Ghoroa Restaurant,Bangladeshi Restaurant,43.690685,-79.29137,423,43.6940155,-79.2889842
Bento Sushi,Restaurant,43.689399,-79.290512,428,43.6940155,-79.2889842
Subhan Halal Pizza,Pizzeria,43.690521,-79.292092,457,43.6940155,-79.2889842
Subway,Deli,43.690281,-79.290745,427,43.6940155,-79.2889842
Burger King,Burger Joint,43.690773,-79.288576,353,43.6940155,-79.2889842
M&M Food Market,Restaurant,43.689683,-79.290052,501,43.6940155,-79.2889842
Mehman's Diner,Diner,43.692576,-79.283011,502,43.6940155,-79.2889842
Halibut House Fish and Chips Inc,Seafood Restaurant,43.690656,-79.288651,508,43.6940155,-79.2889842
Basil Box,Restaurant,43.689693,-79.29112,510,43.6940155,-79.2889842
Popeye's Louisiana Kitchen,Diner,43.688902,-79.297452,886,43.6940155,-79.2889842
Hakka Chopsticks,Chinese Restaurant,43.690278,-79.29313,530,43.6940155,-79.2889842
McDonald's,Burger Joint,43.687555,-79.28648,744,43.6940155,-79.2889842
Dhaka Biryani House,North Indian Restaurant,43.692269,-79.282589,558,43.6940155,-79.2889842
Bento Sushi,Restaurant,43.688487,-79.288357,615,43.6940155,-79.2889842
Tuana Lunch & Dinner,Turkish Restaurant,43.689624,-79.294431,661,43.6940155,-79.2889842
Danforth Roti Shop,Diner,43.689779,-79.295391,711,43.6940155,-79.2889842
Two Brothers Shawarma,Turkish Restaurant,43.689387,-79.295376,721,43.6940155,-79.2889842
Little Caesars Pizza,Pizzeria,43.687366,-79.285982,787,43.6940155,-79.2889842
Shola Vegan I Thali,Thai Restaurant,43.689438,-79.297022,835,43.6940155,-79.2889842
Osmow's Shawarma,Mediterranean Restaurant,43.688974,-79.297229,857,43.6940155,-79.2889842
Camino Bistro,Bistro,43.6893,-79.297374,858,43.6940155,-79.2889842
Mr Tasty's Drive in,American Restaurant,43.688791,-79.297434,893,43.6940155,-79.2889842
Adda,Bangladeshi Restaurant,43.694038,-79.277486,939,43.6940155,-79.2889842
Gharoa Restaurant,Diner,43.690685,-79.29137,416,43.6940155,-79.2889842
Another Wing by DJ Khaled,Restaurant,43.689693,-79.29112,510,43.6940155,-79.2889842
MrBeast Burger,Restaurant,43.689693,-79.29112,510,43.6940155,-79.2889842
Wings & Things,Restaurant,43.689693,-79.29112,510,43.6940155,-79.2889842
Via Cibo,Restaurant,43.689555,-79.291473,534,43.6940155,-79.2889842
New Kabab House,Restaurant,43.690108,-79.293946,589,43.6940155,-79.2889842
Sunshine Restaurant,Diner,43.689669,-79.294578,659,43.6940155,-79.2889842
James Black Bear Pub,Bar,43.693074,-79.28075,669,43.6940155,-79.2889842
Pizza Pizza,Pizzeria,43.689381,-79.295469,732,43.6940155,-79.2889842
Queen of Persia,Persian Restaurant,43.68195,-79.425423,212,43.6809164,-79.4229684
Dutch Dreams Icecream Parlor Toronto,Ice Cream Parlor,43.682023,-79.419025,356,43.6809164,-79.4229684
Ferro Bar & Cafe,Pizzeria,43.680878,-79.428573,450,43.6809164,-79.4229684
Booyah Inc,Café,43.681567,-79.418344,408,43.6809164,-79.4229684
Nodo Hillcrest,Italian Restaurant,43.681005,-79.429903,554,43.6809164,-79.4229684
Albert's Real Jamaican Food,Diner,43.682855,-79.420702,300,43.6809164,-79.4229684
The Rushton,Restaurant,43.681514,-79.427552,391,43.6809164,-79.4229684
Pain Perdu,Bakery,43.681521,-79.427459,354,43.6809164,-79.4229684
Aviv,Fish and Chips Shop,43.680733,-79.429017,498,43.6809164,-79.4229684
South St. Burger,Burger Joint,43.681043,-79.427851,400,43.6809164,-79.4229684
Mezzetta Cafe Restaurant,Mediterranean Restaurant,43.681565,-79.425314,214,43.6809164,-79.4229684
El Rincon Mexicano Restaurant,Mexican Restaurant,43.681795,-79.424462,168,43.6809164,-79.4229684
Subway,Deli,43.682899,-79.418557,423,43.6809164,-79.4229684
Gluten Free Garage,Restaurant,43.680091,-79.423956,152,43.6809164,-79.4229684
Jabs,Burger Joint,43.682359,-79.423664,164,43.6809164,-79.4229684
Toronto Green P Parking,Restaurant,43.682194,-79.424386,168,43.6809164,-79.4229684
Mr Sub,Fast Food Restaurant,43.682657,-79.421887,170,43.6809164,-79.4229684
Dasoni,Korean Restaurant,43.68228,-79.423979,171,43.6809164,-79.4229684
Goen Sushi Japanese Restaurant,Japanese Restaurant,43.682068,-79.425348,217,43.6809164,-79.4229684
Cafe Leopold,French Restaurant,43.681956,-79.42533,223,43.6809164,-79.4229684
McDonald's,Burger Joint,43.681679,-79.42683,333,43.6809164,-79.4229684
Tacos Moras,Taco Restaurant,43.682418,-79.420539,251,43.6809164,-79.4229684
Ba-on Filipino Take Out Ltd,Filipino Restaurant,43.682366,-79.420484,268,43.6809164,-79.4229684
Kibo St Clair,Sushi Restaurant,43.681379,-79.426314,284,43.6809164,-79.4229684
Harvey's,Restaurant,43.68284,-79.418595,421,43.6809164,-79.4229684
Gerry's Fast Foods,Caribbean Restaurant,43.681606,-79.427052,318,43.6809164,-79.4229684
Mabel's Bakery,Bakery,43.681428,-79.427959,385,43.6809164,-79.4229684
Bazara Asian Cuisine,Asian Restaurant,43.684855,-79.423315,437,43.6809164,-79.4229684
Kiyo,Japanese Restaurant,43.680511,-79.417427,443,43.6809164,-79.4229684
A&W Restaurant,American Restaurant,43.683005,-79.417873,461,43.6809164,-79.4229684
Tap Works Pub,Pub,43.680965,-79.430458,604,43.6809164,-79.4229684
Annabelle Pasta Bar,Italian Restaurant,43.675429,-79.423209,608,43.6809164,-79.4229684
The Benue,African Restaurant,43.67537,-79.423247,611,43.6809164,-79.4229684
Wychwood Pub,Pub,43.68282,-79.418872,399,43.6809164,-79.4229684
Munay,Empanada Restaurant,43.679795,-79.433405,889,43.6809164,-79.4229684
The Eagle Twins Restaurant,Mediterranean Restaurant,43.679603,-79.434497,953,43.6809164,-79.4229684
Amato Pizza,Pizzeria,43.681956,-79.42533,222,43.6809164,-79.4229684
Pizza Pizza,Pizzeria,43.683118,-79.420183,331,43.6809164,-79.4229684
Menchie's St. Clair West,Restaurant,43.683205,-79.418981,409,43.6809164,-79.4229684
Ji Restaurant,Restaurant,43.681335,-79.428459,443,43.6809164,-79.4229684
Popeye's Louisiana Kitchen,Fast Food Restaurant,43.682842,-79.4178,467,43.6809164,-79.4229684
Trang an Restaurant,Restaurant,43.680851,-79.428943,480,43.6809164,-79.4229684
Salto Antipasto Lounge,Cocktail Bar,43.674863,-79.430977,931,43.6809164,-79.4229684
Enercare Connections Inc,Computer Repair Service,43.689064,-79.419497,947,43.6809164,-79.4229684
The Bagel House,Bagel Shop,43.687105,-79.393919,431,43.6910667,-79.39535
Capocaccia Cafe,Bistro,43.685963,-79.393409,595,43.6910667,-79.39535
Daeco Sushi,Sushi Restaurant,43.688042,-79.395706,359,43.6910667,-79.39535
Mary Be Kitchen,Restaurant,43.687652,-79.394895,373,43.6910667,-79.39535
Kibo Sushi House,Sushi Restaurant,43.682621,-79.392268,959,43.6910667,-79.39535
Mermaid Fish and Grill House,Fish and Chips Shop,43.68869,-79.392206,374,43.6910667,-79.39535
Flaming Stove,Fast Food Restaurant,43.698371,-79.395763,801,43.6910667,-79.39535
Pizza Pizza,Pizzeria,43.698768,-79.396481,884,43.6910667,-79.39535
Chacho's,Mexican Restaurant,43.697835,-79.389219,900,43.6910667,-79.39535
Tim Hortons,"Cafe, Coffee, and Tea House",43.687296,-79.39671,394,43.6910667,-79.39535
Delisle Restaurant & Wine Bar,Restaurant,43.689938,-79.395119,126,43.6910667,-79.39535
Freshii,Fast Food Restaurant,43.689671,-79.394936,184,43.6910667,-79.39535
Sushi Gen,Sushi Restaurant,43.688737,-79.394647,254,43.6910667,-79.39535
Druxy's,Deli,43.688575,-79.393779,309,43.6910667,-79.39535
IQ Food Co,Salad Restaurant,43.688417,-79.394409,310,43.6910667,-79.39535
Cucina Buca,Italian Restaurant,43.688332,-79.394816,324,43.6910667,-79.39535
Black Swan,Dive Bar,43.68834,-79.393929,325,43.6910667,-79.39535
Pizza Aiolo,Pizzeria,43.688168,-79.394743,342,43.6910667,-79.39535
La Barista Cafe,Café,43.68855,-79.393354,350,43.6910667,-79.39535
Auther’s,New American Restaurant,43.687916,-79.39358,374,43.6910667,-79.39535
Bungkus,Malay Restaurant,43.687652,-79.394895,375,43.6910667,-79.39535
Kramer's Bar & Grill,Pub,43.698657,-79.396463,841,43.6910667,-79.39535
Holy Chuck,Burger Joint,43.68781,-79.394265,385,43.6910667,-79.39535
Playa Cabana Taqueria,Mexican Restaurant,43.68814,-79.392821,391,43.6910667,-79.39535
Red Lantern Pub,Bar,43.697659,-79.389331,899,43.6910667,-79.39535
Tailor Made Cafe,Café,43.6973,-79.395826,690,43.6910667,-79.39535
Bento Sushi,Sushi Restaurant,43.697999,-79.395469,760,43.6910667,-79.39535
Jay Jay's Diner,Diner,43.698513,-79.396908,827,43.6910667,-79.39535
Tim Hortons,"Cafe, Coffee, and Tea House",43.698519,-79.396816,835,43.6910667,-79.39535
Phyllo You Bakery,Café,43.698664,-79.396371,845,43.6910667,-79.39535
Golden House Restaurant,Chinese Restaurant,43.68362,-79.392427,853,43.6910667,-79.39535
Umami Poke,Poke Restaurant,43.683065,-79.392339,916,43.6910667,-79.39535
Nevizade,Turkish Restaurant,43.699349,-79.396995,921,43.6910667,-79.39535
Mr. Thai - Yonge & St Clair,Asian Restaurant,43.689572,-79.394403,182,43.6910667,-79.39535
C 2 Catering,Restaurant,43.689455,-79.394808,184,43.6910667,-79.39535
Paramount Bar & Grill,Restaurant,43.689097,-79.39433,233,43.6910667,-79.39535
M & M Food Market,Restaurant,43.688628,-79.393834,297,43.6910667,-79.39535
Kiva's Bagel Bakery & Restaurant,Bagel Shop,43.68777,-79.39482,368,43.6910667,-79.39535
Edoya Japanese Restaurant,Diner,43.688696,-79.392114,370,43.6910667,-79.39535
Aki Japan Sushi,Sushi Restaurant,43.686668,-79.393756,505,43.6910667,-79.39535
Spiga Ristorante,Pizzeria,43.686237,-79.3935,556,43.6910667,-79.39535
Cafe 561,Restaurant,43.687848,-79.401476,608,43.6910667,-79.39535
Fusion Coffee and Deli,Café,43.696887,-79.396087,649,43.6910667,-79.39535
Another Wing by DJ Khaled,Restaurant,43.698716,-79.396426,854,43.6910667,-79.39535
Wolf Down,Restaurant,43.698716,-79.396426,854,43.6910667,-79.39535
Delicious Indian Food,Restaurant,43.698708,-79.397314,863,43.6910667,-79.39535
Arun,Restaurant,43.698821,-79.396536,866,43.6910667,-79.39535
Balsamico,Pizzeria,43.701427,-79.396999,437,43.6975969,-79.39654
Tabule Restaurant,Middle Eastern Restaurant,43.700923,-79.396965,373,43.6975969,-79.39654
Little Sister,Lounge,43.701479,-79.397054,442,43.6975969,-79.39654
Flaming Stove,Fast Food Restaurant,43.698371,-79.395763,94,43.6975969,-79.39654
The Keg Steakhouse + Bar,Restaurant,43.705855,-79.397893,907,43.6975969,-79.39654
Marigold,Indian Restaurant,43.702855,-79.388147,902,43.6975969,-79.39654
Pizza Pizza,Pizzeria,43.698768,-79.396481,152,43.6975969,-79.39654
Bread & Butter,Diner,43.701576,-79.387195,860,43.6975969,-79.39654
Chacho's,Mexican Restaurant,43.697835,-79.389219,596,43.6975969,-79.39654
Zezafoun Syrian Cuisine,Syrian Restaurant,43.702367,-79.397196,565,43.6975969,-79.39654
Florentia,Pizzeria,43.703535,-79.388068,957,43.6975969,-79.39654
The Belsize Public House,Bar,43.702726,-79.387612,894,43.6975969,-79.39654
Kramer's Bar & Grill,Pub,43.698657,-79.396463,109,43.6975969,-79.39654
Zucca Trattoria,Italian Restaurant,43.703718,-79.397926,694,43.6975969,-79.39654
Khau Gully,Indian Restaurant,43.700552,-79.396672,328,43.6975969,-79.39654
Tailor Made Cafe,Café,43.6973,-79.395826,72,43.6975969,-79.39654
Tim Hortons,"Cafe, Coffee, and Tea House",43.706528,-79.397907,983,43.6975969,-79.39654
Jay Jay's Diner,Diner,43.698513,-79.396908,95,43.6975969,-79.39654
Tim Hortons,"Cafe, Coffee, and Tea House",43.698519,-79.396816,106,43.6975969,-79.39654
Red Lantern Pub,Bar,43.697659,-79.389331,580,43.6975969,-79.39654
Nevizade,Turkish Restaurant,43.699349,-79.396995,190,43.6975969,-79.39654
Mandarin Restaurant,Buffet,43.706095,-79.398446,952,43.6975969,-79.39654
Wow! Mobile Boutique,Restaurant,43.700035,-79.399913,383,43.6975969,-79.39654
Hiro Izakaya,Restaurant,43.701282,-79.397444,418,43.6975969,-79.39654
Freshslice Pizza,Pizzeria,43.701315,-79.396981,420,43.6975969,-79.39654
Dave's Hot Chicken,Fried Chicken Joint,43.701948,-79.39755,479,43.6975969,-79.39654
KFC,Fast Food Restaurant,43.699233,-79.386213,797,43.6975969,-79.39654
Oretta Midtown,Italian Restaurant,43.703634,-79.397538,674,43.6975969,-79.39654
Juicy Dumpling,Chinese Restaurant,43.70377,-79.397981,694,43.6975969,-79.39654
Shibui Eatery + Sushi Bar,Sushi Restaurant,43.703671,-79.388511,936,43.6975969,-79.39654
Domaine Mamo,Mediterranean Restaurant,43.703548,-79.387883,954,43.6975969,-79.39654
Balena,Italian Restaurant,43.704142,-79.388212,989,43.6975969,-79.39654
Bento Sushi,Sushi Restaurant,43.706491,-79.396871,991,43.6975969,-79.39654
Sushi Gen,Sushi Restaurant,43.688737,-79.394647,984,43.6975969,-79.39654
Another Wing by DJ Khaled,Restaurant,43.698716,-79.396426,124,43.6975969,-79.39654
Wolf Down,Restaurant,43.698716,-79.396426,124,43.6975969,-79.39654
Tabülè Middle Eastern Cuisine,Mediterranean Restaurant,43.700982,-79.396928,377,43.6975969,-79.39654
Limelight Dinner Theatre,Movie Theater,43.701119,-79.397371,397,43.6975969,-79.39654
Tim Hortons,"Cafe, Coffee, and Tea House",43.698604,-79.40647,805,43.6975969,-79.39654
Yonge St Gourmet Ltd,Restaurant,43.705429,-79.39834,882,43.6975969,-79.39654
C 2 Catering,Restaurant,43.689455,-79.394808,915,43.6975969,-79.39654
Gusto Lungo Trattoria,Restaurant,43.703013,-79.387517,942,43.6975969,-79.39654
Paramount Bar & Grill,Restaurant,43.689097,-79.39433,961,43.6975969,-79.39654
Le Select Bistro,Wine Bar,43.643777,-79.39683,433,43.639832,-79.395954
Rodney's Oyster House,Seafood Restaurant,43.645025,-79.396655,573,43.639832,-79.395954
Mira Restaurant,Peruvian Restaurant,43.644144,-79.396421,499,43.639832,-79.395954
SOMA chocolatemaker,Peruvian Restaurant,43.645203,-79.395749,611,43.639832,-79.395954
Wilbur Mexicana,Taco Restaurant,43.644877,-79.398688,608,43.639832,-79.395954
Stackt Market,Restaurant,43.641155,-79.402021,462,43.639832,-79.395954
Steam Whistle Brewing,Brewery,43.641025,-79.385267,744,43.639832,-79.395954
Gusto 101,Italian Restaurant,43.645005,-79.400017,669,43.639832,-79.395954
Chubby's Jamaican Kitchen,Caribbean Restaurant,43.645461,-79.400698,720,43.639832,-79.395954
Roses New York,Bar,43.638856,-79.398896,259,43.639832,-79.395954
Bar Hop,Beer Bar,43.645579,-79.393658,669,43.639832,-79.395954
Avenue Open Kitchen,Deli,43.647115,-79.396474,827,43.639832,-79.395954
WVRST,Beer Bar,43.644181,-79.40054,621,43.639832,-79.395954
Drom Taberna,Bar,43.648297,-79.399514,969,43.639832,-79.395954
Simit & Chai Co,Bagel Shop,43.642941,-79.406793,935,43.639832,-79.395954
Cibo Wine Bar,Italian Restaurant,43.645134,-79.397467,593,43.639832,-79.395954
Banh Mi Boys,Korean Restaurant,43.648766,-79.396924,982,43.639832,-79.395954
Forget Me Not Cafe,Coffee Shop,43.645787,-79.400843,759,43.639832,-79.395954
The Rec Room,Arcade,43.641092,-79.394392,752,43.639832,-79.395954
Khao San Road,Thai Restaurant,43.64618,-79.393894,739,43.639832,-79.395954
Hunters Landing,Restaurant,43.639971,-79.39669,69,43.639832,-79.395954
Steam Whistle Biergarten,Restaurant,43.641351,-79.385413,817,43.639832,-79.395954
Toca,Italian Restaurant,43.645376,-79.387175,948,43.639832,-79.395954
Tim Hortons,"Cafe, Coffee, and Tea House",43.637463,-79.40031,439,43.639832,-79.395954
French Made,Café,43.645393,-79.392366,701,43.639832,-79.395954
Tim Hortons,"Cafe, Coffee, and Tea House",43.638725,-79.386023,782,43.639832,-79.395954
Le Gourmand,Café,43.648179,-79.396504,935,43.639832,-79.395954
360 Restaurant,Wine Bar,43.64251,-79.387233,777,43.639832,-79.395954
La Carnita,Taco Restaurant,43.647369,-79.389877,960,43.639832,-79.395954
A&W Restaurant,American Restaurant,43.646031,-79.389757,852,43.639832,-79.395954
BarChef,Cocktail Bar,43.648133,-79.400236,972,43.639832,-79.395954
Minami,Japanese Restaurant,43.646694,-79.388266,962,43.639832,-79.395954
Belfast Love,Pub,43.644949,-79.398466,599,43.639832,-79.395954
Guirei Toronto,Sushi Restaurant,43.636856,-79.397082,338,43.639832,-79.395954
Sunset Grill,Bar,43.644383,-79.387718,942,43.639832,-79.395954
Locals Only,Bar,43.64426,-79.400226,615,43.639832,-79.395954
Pizzaiolo,Pizzeria,43.639194,-79.386518,703,43.639832,-79.395954
